FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_TIME,CONT_DATE,CONT_TIME,FIRE_SIZE,LATITUDE,LONGITUDE
MARVIN,2007,2454285.5,2152,2454285.5,2230,0.1,40.2125,-121.1638889
BOWERMAN,2007,2454206.5,1800,2454206.5,2100,0.25,40.81916667,-122.7669444
COVINGTON,2007,2454262.5,1230,2454262.5,1400,0.25,40.91388889,-122.7938889
CRATER,2007,2454291.5,2016,2454292.5,1400,0.5,41.45027778,-121.5336111
RIG,2007,2454262.5,1128,2454262.5,1200,0.1,34.36694444,-118.105
CRATER,2007,2454287.5,800,2454287.5,1100,0.5,40.625,-121
LOOP,2007,2454202.5,1100,2454202.5,1110,0.2,33.62333333,-117.4247222
CERRO,2007,2454286.5,1549,2454286.5,1610,0.75,34.95027778,-119.4213889
ALPS,2007,2454229.5,1530,2454229.5,1600,0.1,40.86444444,-122.9030556
CARR,2007,2454228.5,1915,2454229.5,1500,0.25,41.05111111,-122.6836111
LEAP,2007,2454270.5,845,2454270.5,930,0.1,40.60472222,-123.4480556
HORSE,2007,2454229.5,2230,2454231.5,900,0.5,41.16916667,-122.7025
EAGLE,2007,2454230.5,930,2454230.5,1300,0.25,41.15444444,-122.6902778
WINNEBAGO,2007,2454261.5,1000,2454261.5,1030,0.1,36.76,-119.1066667
MOTOR,2007,2454218.5,1530,2454218.5,1610,0.1,35.49333333,-118.6980556
STONEY,2007,2454268.5,1730,2454268.5,1900,0.1,36.66305556,-118.835
BUCK FIRE,2007,2454266.5,1705,2454266.5,1800,0.01,36.72138889,-118.8491667
SHOONAMAKER,2007,2454291.5,1700,2454292.5,1700,0.25,40.78305556,-121.0391667
TOMHEAD,2007,2454287.5,1550,2454287.5,1830,0.1,40.13361111,-122.8022222
LONG,2007,2454291.5,1700,2454292.5,1700,0.1,40.81,-121.0663889
LAZYMAN,2007,2454287.5,1700,2454289.5,915,1,40.10694444,-122.9172222
WHITE,2007,2454291.5,1700,2454293.5,800,2,41.34722222,-121.5263889
DURBAN,2007,2454295.5,1600,2454295.5,1830,0.01,40.69305556,-121.5972222
MINE,2007,2454282.5,800,2454282.5,900,0.1,40.61861111,-123.1666667
TAMARACK,2007,2454240.5,750,2454240.5,920,0.1,40.74583333,-121.4958333
WILSON,2007,2454292.5,1900,2454292.5,2030,0.1,40.86916667,-121.2361111
SPUNKY,2007,2454193.5,1437,2454193.5,1515,1,34.58,-118.3688889
OROSCO,2007,2454229.5,1121,2454229.5,1500,4,33.12388889,-116.8813889
PINTO,2007,2454221.5,1805,2454221.5,1820,0.1,34.47222222,-118.1111111
FREEWAY,2007,2454231.5,1715,2454231.5,1830,0.1,34.45416667,-118.3497222
HIGHLAND,2007,2454296.5,545,2454296.5,1100,0.25,41.02333333,-122.4125
FREIGHTLINER,2007,2454283.5,1642,2454283.5,1700,0.1,34.62444444,-118.7188889
WILLOW,2007,2454291.5,1815,2454291.5,1910,0.1,40.89138889,-121.2761111
MULE,2007,2454292.5,1020,2454292.5,1057,0.1,40.90055556,-121.2672222
LA_POSTA,2007,2454294.5,1551,2454294.5,1555,0.1,32.71666667,-116.4319444
COORS,2007,2454246.5,1030,2454246.5,1120,0.1,32.82027778,-116.4483333
HAUSER,2007,2454256.5,1550,2454256.5,2200,17,32.67111111,-116.5591667
MAGGIO,2007,2454261.5,1530,2454261.5,1550,0.1,32.85722222,-116.6069444
BABCOCK,2007,2454251.5,1700,2454251.5,1900,0.7,40.11388889,-120.5758333
POINT_2,2007,2454187.5,1230,2454187.5,1300,0.1,33.41305556,-116.8511111
POINT_3,2007,2454269.5,1630,2454269.5,1640,0.1,33.41305556,-116.9011111
BIG,2007,2454252.5,800,2454252.5,1500,0.1,39.84055556,-120.7327778
BOX FIRE,2007,2454292.5,800,2454292.5,810,0.1,41.37666667,-123.0813889
SUMMIT,2007,2454291.5,1800,2454292.5,1030,0.1,40.66,-121.3677778
ALDER,2007,2454288.5,1030,2454288.5,1400,1,41.25138889,-122.5627778
LUNCH,2007,2454289.5,1700,2454289.5,1910,0.1,41.25138889,-122.5991667
ROCKY,2007,2454291.5,1900,2454292.5,930,0.1,40.71638889,-121.4238889
ROCK,2007,2454293.5,800,2454293.5,1800,0.2,41.32638889,-123.0963889
TYLER,2007,2454292.5,700,2454292.5,1200,0.1,41.70388889,-123.1486111
CASTLE,2007,2454252.5,1600,2454252.5,1700,0.1,40.13194444,-120.5577778
UNIT 4 FIRE,2007,2454275.5,1645,2454275.5,1730,0.1,36.72111111,-118.8183333
PAPOOSE,2007,2454251.5,1550,2454251.5,1818,0.1,40.09666667,-120.5002778
RIVER,2007,2454265.5,1001,2454265.5,1500,0.1,39.80527778,-120.6472222
MCRAE,2007,2454291.5,1715,2454292.5,1445,4,39.75444444,-120.7605556
IRON,2007,2454251.5,1730,2454251.5,2359,0.1,39.75583333,-120.495
VANN,2007,2454294.5,1730,2454295.5,105,55.8,39.42666667,-123.0213889
HUNGRY,2007,2454286.5,1830,2454287.5,1830,1,40.13,-120.6380556
COTTONWOOD #1,2007,2454230.5,930,2454230.5,1500,0.1,41.89305556,-122.67
FRANKS,2007,2454286.5,1830,2454287.5,1815,2.1,40.14111111,-120.67
DAVIS,2007,2454286.5,1830,2454287.5,1100,31.3,40.14805556,-120.6638889
REST,2007,2454276.5,1330,2454276.5,1515,0.01,40.5875,-121.0916667
BABCOCK PEAK,2007,2454286.5,1830,2454287.5,1830,400,40.10388889,-120.625
MEADOW,2007,2454286.5,1900,2454287.5,730,0.1,40.21972222,-120.6691667
BOUNDARY,2007,2454261.5,1040,2454261.5,1100,0.1,39.53166667,-120.0680556
CREEK,2007,2454286.5,1930,2454287.5,730,0.1,40.23861111,-120.6983333
BOWMAN,2007,2454254.5,1202,2454254.5,1315,0.1,39.35444444,-120.6625
SLOPE,2007,2454286.5,1930,2454287.5,1030,0.1,40.25,-120.6788889
IRISH HEAT,2007,2454287.5,600,2454288.5,1000,1.2,40.15138889,-120.6630556
DODGE,2007,2454252.5,1546,2454252.5,1756,0.1,39.65861111,-120.1755556
TELEPHONE,2007,2454295.5,930,2454295.5,1800,0.5,41.21638889,-122.8052778
JAPATUL,2007,2454292.5,1614,2454292.5,1630,0.3,32.83611111,-116.6402778
SKY,2007,2454292.5,600,2454296.5,1800,22.1,41.35583333,-123.1077778
MILL,2007,2454288.5,1530,2454289.5,830,0.25,41.25277778,-123.0116667
ETNA,2007,2454287.5,1800,2454289.5,900,0.1,41.21055556,-122.565
BOULDER CREEK,2007,2454267.5,1850,2454267.5,2030,0.1,41.37888889,-123.53
BAKER,2007,2454287.5,1700,2454287.5,2000,0.25,41.42361111,-122.5427778
CENTER,2007,2454289.5,1255,2454289.5,1308,0.1,40.98527778,-122.7025
ARMADA,2007,2454273.5,2010,2454273.5,2100,0.1,34.57583333,-118.3827778
SUMMIT 2,2007,2454253.5,1500,2454253.5,1832,0.1,41.66111111,-122.7925
CAMPBELL,2007,2454291.5,1300,2454292.5,1700,0.1,41.31833333,-123.0569444
FORK,2007,2454288.5,800,2454288.5,1800,0.1,41.24388889,-123.0361111
CHIRP,2007,2454300.5,1700,2454301.5,1015,0.25,40.91694444,-122.1344444
COTTONWOOD #2,2007,2454230.5,930,2454230.5,1500,0.1,41.89305556,-122.67
TRAIL,2007,2454253.5,600,2454253.5,1333,0.1,41.89861111,-122.7794444
SCOTT,2007,2454292.5,600,2454293.5,1300,1,41.395,-123.0358333
ROCKY,2007,2454252.5,1900,2454253.5,1200,0.1,41.87194444,-122.7722222
SCOTT,2007,2454242.5,1530,2454242.5,1547,0.75,41.23472222,-122.6508333
CEDAR,2007,2454291.5,1430,2454291.5,1535,0.25,38.32694444,-119.7297222
DRY,2007,2454292.5,845,2454292.5,1110,1,38.26222222,-120.0819444
DOUBLE DOME,2007,2454292.5,1145,2454292.5,1220,1,38.345,-119.8805556
BRIGHTMAN,2007,2454292.5,1259,2454292.5,1639,0.25,38.34333333,-119.8569444
WHITE SPRINGS,2007,2454291.5,1933,2454292.5,1000,1,38.275,-120.0488889
CASCADE,2007,2454299.5,1435,2454299.5,1510,0.05,38.28666667,-119.9816667
ROUND,2007,2454252.5,2000,2454253.5,1500,0.1,41.89166667,-122.8461111
SMITH,2007,2454253.5,1530,2454253.5,1800,0.1,41.86916667,-122.8566667
BEAR,2007,2454298.5,645,2454298.5,1225,0.1,32.75166667,-116.4975
DIAMOND 2,2007,2454291.5,2026,2454296.5,1500,0.1,40.29861111,-120.6505556
ROCK,2007,2454291.5,2035,2454293.5,1500,0.1,40.30305556,-120.6983333
SNORING,2007,2454291.5,2042,2454292.5,2000,0.1,40.3025,-120.7288889
MOTOR,2007,2454291.5,2045,2454292.5,1030,0.1,40.27611111,-120.7036111
TRAIL,2007,2454231.5,1516,2454231.5,1521,0.1,34.67638889,-118.4402778
SHEEP,2007,2454292.5,640,2454292.5,1146,0.1,40.30722222,-120.7341667
SPRINGS,2007,2454232.5,1622,2454232.5,1640,0.1,34.42416667,-118.4077778
DRAW,2007,2454292.5,750,2454292.5,1930,0.1,40.30111111,-120.7186111
INDICATOR,2007,2454292.5,815,2454292.5,1600,0.1,40.27027778,-120.7747222
BEAR,2007,2454292.5,835,2454292.5,1400,0.2,40.27083333,-120.7319444
LAKE,2007,2454292.5,1400,2454292.5,1730,0.1,36.72138889,-118.8325
BEATTY,2007,2454292.5,1304,2454292.5,1600,0.25,40.29444444,-120.7419444
FLAT,2007,2454292.5,1725,2454296.5,1300,0.1,40.28138889,-120.6066667
JOSHUA,2007,2454271.5,1615,2454271.5,1620,0.1,34.41388889,-118.5902778
WHITTSETT,2007,2454272.5,1208,2454272.5,2015,0.01,36.00888889,-118.5138889
SANTIAGO,2007,2454239.5,1100,2454239.5,1156,8,34.48972222,-118.1716667
GOAT,2007,2454248.5,1710,2454248.5,1730,0.01,35.63444444,-118.3669444
AUXILLARY,2007,2454248.5,1525,2454248.5,1545,0.01,35.64555556,-118.4597222
PIONEER,2007,2454240.5,1230,2454240.5,1300,0.25,35.65083333,-118.4863889
LEWIS,2007,2454255.5,930,2454255.5,1030,0.1,39.0025,-120.1625
SIERRA,2007,2454279.5,1600,2454279.5,1900,0.5,35.70916667,-118.4547222
RIO VISTA,2007,2454257.5,1726,2454257.5,1800,0.1,35.77555556,-118.7144444
MILLER,2007,2454254.5,500,2454254.5,925,0.1,41.87388889,-122.8
178 SPOT,2007,2454291.5,1139,2454291.5,1150,0.01,35.64777778,-118.4575
WEASEL,2007,2454254.5,1030,2454254.5,1230,0.25,41.88388889,-122.7655556
BUCKHORN,2007,2454254.5,1300,2454254.5,1815,0.25,41.91444444,-122.7786111
RANCH 3,2007,2454284.5,245,2454284.5,700,0.1,35.45222222,-118.6558333
RANCH 4,2007,2454284.5,245,2454284.5,700,0.1,35.47611111,-118.6244444
GREEN,2007,2454250.5,1905,2454250.5,2030,0.01,40.09777778,-120.6316667
RANCH 5,2007,2454284.5,245,2454284.5,600,0.25,35.47472222,-118.6091667
ROCK,2007,2454289.5,1338,2454289.5,1411,0.1,40.94555556,-123.6313889
MONO,2007,2454199.5,1534,2454245.5,1212,98,37.35444444,-119.0280556
WOODED_1,2007,2454303.5,1400,2454303.5,1415,0.1,32.85055556,-116.4333333
DEER,2007,2454287.5,1315,2454287.5,1344,0.1,37.25416667,-119.1725
WOODCHUCK,2007,2454296.5,1442,2454296.5,1545,0.1,39.31861111,-120.5361111
FAITH,2007,2454292.5,1200,2454293.5,1500,0.1,38.68527778,-119.9266667
ALDER CREEK,2007,2454272.5,1350,2454272.5,1410,0.1,39.3675,-120.1852778
RED,2007,2454262.5,1252,2454262.5,1449,0.1,39.25111111,-120.8630556
HUNTINGTON,2007,2454281.5,1347,2454281.5,1403,0.1,37.24972222,-119.1966667
TOM,2007,2454291.5,1337,2454291.5,1500,0.1,37.37027778,-119.1702778
WALKING,2007,2454291.5,1504,2454291.5,1715,0.1,37.31472222,-119.1716667
FORK,2007,2454292.5,953,2454292.5,1830,0.1,37.54083333,-119.1302778
DOG,2007,2454299.5,930,2454299.5,1100,0.1,40.60138889,-123.1169444
YANKEE,2007,2454231.5,1713,2454231.5,1725,0.05,35.98,-118.76
CANYON,2007,2454274.5,950,2454274.5,1150,88,35.65361111,-118.4358333
FRENCH,2007,2454283.5,1024,2454283.5,1040,0.1,35.65944444,-118.4761111
GREENS,2007,2454272.5,1603,2454272.5,2020,0.25,40.21722222,-120.8880556
SNAG,2007,2454291.5,1643,2454291.5,1852,0.1,40.17222222,-121.7533333
SAND,2007,2454308.5,1637,2454308.5,1815,0.1,41.36833333,-121.7522222
FIRST,2007,2454288.5,1010,2454288.5,1215,0.1,41.71555556,-121.1611111
JUANITA,2007,2454288.5,1600,2454288.5,1651,0.25,41.78722222,-122.1188889
ELK,2007,2454291.5,1900,2454291.5,1925,0.1,41.71472222,-122.1538889
BUTTE,2007,2454310.5,1110,2454310.5,1130,0.01,41.35138889,-122.3166667
WOLF CREEK,2007,2454251.5,1700,2454252.5,930,0.1,38.61777778,-119.7261111
POOR BOY,2007,2454304.5,1630,2454306.5,1500,1,38.61,-119.7269444
SADDLE,2007,2454288.5,1800,2454288.5,2030,0.1,41.75305556,-122.1072222
GOOSE,2007,2454291.5,1829,2454291.5,2040,0.1,41.70166667,-122.2125
DIABLO,2007,2454282.5,1227,2454282.5,1350,0.1,38.22444444,-120.3769444
BAUTISTA #1,2007,2454307.5,745,2454307.5,830,0.1,33.66083333,-116.8225
MARION,2007,2454285.5,2120,2454285.5,2122,0.1,33.75861111,-116.7452778
BEAR TRAP,2007,2454292.5,1033,2454292.5,1334,1,38.48722222,-120.0913889
SADDLE,2007,2454297.5,1144,2454297.5,1500,0.01,38.85111111,-120.5944444
BOLSILLO,2007,2454305.5,1453,2454305.5,1640,0.1,37.31666667,-119.0516667
BUCKHORN #2,2007,2454291.5,2330,2454292.5,200,0.25,41.85138889,-122.9808333
TWIN,2007,2454308.5,1508,2454308.5,1545,0.1,37.29361111,-119.1544444
LOOKOUT,2007,2454292.5,746,2454292.5,1135,0.1,37.37638889,-119.1580556
TOM 2,2007,2454291.5,1805,2454291.5,1900,0.1,37.38416667,-119.1761111
NELLIE,2007,2454292.5,1855,2454299.5,1600,0.1,37.28027778,-119.2486111
JOHNNY,2007,2454291.5,600,2454292.5,1700,1.4,41.82805556,-123.0122222
EAST,2007,2454299.5,1830,2454299.5,2100,0.9,41.92472222,-123.0541667
DIGIER,2007,2454302.5,1109,2454305.5,2200,340,34.89527778,-118.9197222
GOTT,2007,2454299.5,700,2454299.5,1130,0.1,41.85555556,-122.7430556
LAKE,2007,2454285.5,2322,2454286.5,30,0.1,34.58611111,-118.3786111
PLACE,2007,2454206.5,1235,2454206.5,1310,0.1,34.55694444,-118.5027778
BOWL,2007,2454214.5,1400,2454214.5,1600,0.1,34.28555556,-117.6452778
MATHER,2007,2454311.5,2000,2454311.5,2100,0.01,37.87833333,-119.8538889
RANGER,2007,2454310.5,945,2454310.5,1001,0.1,32.905,-116.4744444
HOGSBACK,2007,2454227.5,545,2454227.5,730,0.1,34.22222222,-117.6677778
WHISPERING,2007,2454260.5,1750,2454260.5,1815,0.1,34.23222222,-117.7975
GATE,2007,2454265.5,815,2454265.5,845,0.1,34.26027778,-117.8527778
CRASH,2007,2454267.5,302,2454267.5,343,0.1,34.17305556,-117.6738889
LOG,2007,2454271.5,800,2454271.5,820,0.1,34.26027778,-117.8527778
TURNOUT,2007,2454278.5,815,2454278.5,825,0.1,34.18277778,-117.8766667
COYOTE,2007,2454285.5,430,2454285.5,455,0.1,34.23611111,-117.7666667
BURRO,2007,2454288.5,1253,2454288.5,1532,30,34.24777778,-117.8394444
NISSAN,2007,2454303.5,2054,2454303.5,2200,0.1,34.2225,-117.6675
CUB,2007,2454291.5,1545,2454291.5,1830,0.1,39.70166667,-120.6605556
FRAZIER,2007,2454291.5,1430,2454291.5,1615,0.1,39.71833333,-120.6533333
GASQUET,2007,2454285.5,1700,2454285.5,1715,0.1,41.8475,-123.9861111
PIT,2007,2454248.5,1029,2454248.5,1150,0.01,37.97194444,-119.9152778
SAND,2007,2454291.5,1430,2454291.5,1525,0.1,41.74027778,-123.9811111
BACK,2007,2454287.5,2100,2454295.5,1000,28,41.58333333,-123.0833333
SHINGLE MILL,2007,2454314.5,1230,2454314.5,1300,0.1,38.44777778,-119.4566667
CRECENT,2007,2454310.5,1531,2454310.5,1630,0.25,40.11916667,-120.8997222
GATE,2007,2454264.5,2355,2454265.5,230,0.1,39.78,-120.6461111
COTTONWOOD,2007,2454291.5,1800,2454291.5,1820,0.1,39.89,-120.2127778
JAMES,2007,2454310.5,1446,2454314.5,1900,4200,35.7625,-118.4
138 FIRE,2007,2454105.5,2003,2454106.5,154,8,35.33,-117.5130556
LYTLE,2007,2454193.5,1048,2454203.5,1700,2,34.295,-117.5655556
MANZANITA,2007,2454196.5,856,2454196.5,920,0.1,34.34666667,-117.4755556
HENNESSY,2007,2454298.5,1936,2454298.5,2140,0.1,40.83555556,-123.5338889
GUIDICI,2007,2454291.5,1800,2454291.5,2100,0.3,39.85722222,-120.1269444
SUMMIT,2007,2454252.5,1100,2454252.5,1400,0.1,39.94222222,-120.6475
TRIMMER,2007,2454245.5,1200,2454246.5,300,186,36.90638889,-119.2916667
RED,2007,2454291.5,1720,2454292.5,1545,4.2,39.89583333,-120.0541667
APPLEWHITE,2007,2454157.5,1452,2454157.5,1600,0.1,34.25888889,-117.4963889
JENKINS,2007,2454252.5,1756,2454252.5,2000,0.1,40.04972222,-120.4597222
COVE,2007,2454293.5,1250,2454293.5,1513,1,39.89472222,-120.1566667
LONEPINE,2007,2454193.5,410,2454193.5,830,1.5,34.32416667,-117.5594444
SMALL,2007,2454292.5,1613,2454292.5,1632,0.1,34.50444444,-118.0611111
ROAD,2007,2454192.5,2029,2454193.5,422,0.25,34.28,-117.535
CELICA,2007,2454289.5,1626,2454289.5,1645,0.1,34.49277778,-118.2875
BRIDGE,2007,2454267.5,2229,2454268.5,1931,9,41.45027778,-123.4936111
HIGHWAY,2007,2454292.5,40,2454293.5,906,1,41.30861111,-123.5288889
TRAIL HEAD,2007,2454306.5,1500,2454307.5,1235,0.1,41.47805556,-123.4025
SILVER,2007,2454307.5,1500,2454307.5,1630,0.1,39.92722222,-121.0913889
SILVER2,2007,2454311.5,1235,2454311.5,1430,0.1,39.92472222,-121.08
OLD,2007,2454315.5,1624,2454315.5,1650,0.01,41.3,-122.2683333
HISEY,2007,2454293.5,1636,2454293.5,1650,0.1,34.49,-118.2216667
HACIENDA,2007,2454260.5,921,2454260.5,1035,2.3,34.60444444,-118.2330556
MOBILE,2007,2454311.5,2115,2454312.5,200,0.25,40.44638889,-123.5263889
UPPER,2007,2454291.5,1730,2454291.5,2000,0.01,38.57333333,-120.2002778
WOODS,2007,2454292.5,700,2454292.5,1400,0.01,38.70916667,-120.0163889
WOFFORD,2007,2454233.5,1407,2454236.5,1900,567,35.72138889,-118.4047222
FAWN LILY,2007,2454316.5,800,2454316.5,1630,0.1,37.06861111,-119.3383333
89,2007,2454317.5,2130,2454317.5,2200,0.1,40.95111111,-121.5847222
SUMMIT,2007,2454237.5,1102,2454237.5,1517,0.1,38.28444444,-120.3461111
MATTLEY,2007,2454292.5,1036,2454292.5,1701,0.2,38.47527778,-120.1297222
PARADISE,2007,2454296.5,1800,2454296.5,1815,0.1,38.26694444,-119.2166667
RHODES,2007,2454306.5,1030,2454306.5,1527,0.1,38.30527778,-119.8036111
OLD MASONIC,2007,2454296.5,1755,2454296.5,1900,0.1,38.30083333,-119.185
AURORA,2007,2454296.5,1930,2454297.5,1000,0.1,38.26805556,-119.1733333
CRAIG,2007,2454305.5,1300,2454305.5,1345,0.1,38.17611111,-119.3219444
SAM,2007,2454291.5,1930,2454291.5,2010,1.3,41.90583333,-122.0119444
SISTERS,2007,2454316.5,1205,2454316.5,2115,1.7,41.6675,-121.6822222
HEBRON,2007,2454288.5,830,2454288.5,1630,0.1,41.75666667,-122.0916667
HIGHWAY,2007,2454241.5,1317,2454246.5,1800,853,39.46277778,-120.0069444
BRONCO,2007,2454251.5,1052,2454251.5,1200,0.2,39.385,-120.0036111
PETERSON 2,2007,2454250.5,1840,2454251.5,1335,0.1,39.72388889,-120.0727778
PETERSON 9,2007,2454250.5,1800,2454251.5,1335,1.5,39.72555556,-120.0794444
HOBART,2007,2454310.5,1645,2454310.5,1715,0.1,40.3125,-123.3597222
BUNNY FLAT,2007,2454318.5,2000,2454318.5,2030,0.01,41.35166667,-122.2333333
OSLO,2007,2454322.5,1800,2454323.5,30,0.75,41.43416667,-121.8355556
SAND FLAT,2007,2454318.5,2055,2454318.5,2123,0.01,41.33444444,-122.2525
HOGBACK,2007,2454308.5,1408,2454308.5,1737,0.8,40.85527778,-123.6047222
MARTIN,2007,2454309.5,2151,2454310.5,1220,8,40.88777778,-123.6033333
ANGUS,2007,2454314.5,1717,2454314.5,1930,0.1,40.72111111,-120.8975
COLBY,2007,2454322.5,1419,2454331.5,1800,168,40.16583333,-121.5625
RIDGE,2007,2454308.5,1846,2454308.5,2000,0.1,40.88861111,-123.6019444
CAJON,2007,2454125.5,2348,2454126.5,1500,3,34.34694444,-117.4411111
MOUNTAIN,2007,2454122.5,1003,2454122.5,1029,1,34.34638889,-117.5102778
BOULDER,2007,2454171.5,2240,2454172.5,100,0.1,32.87611111,-116.6391667
SKI,2007,2454121.5,1312,2454121.5,1325,0.1,34.33,-117.5130556
RAILROAD,2007,2454243.5,1240,2454243.5,1420,80,34.32694444,-117.4525
CAMERON,2007,2454255.5,831,2454255.5,900,0.1,32.71805556,-116.4683333
RAILROAD #2,2007,2454244.5,1845,2454244.5,2021,10,34.32194444,-117.4552778
GLEN,2007,2454246.5,1548,2454246.5,1629,0.25,34.02666667,-116.8966667
COLDWATER,2007,2454247.5,1025,2454247.5,1300,5,34.16972222,-117.3497222
SHOOTING,2007,2454254.5,916,2454254.5,1245,13,34.27361111,-117.5305556
CASTELLA,2007,2454326.5,1030,2454326.5,1119,0.1,41.13527778,-122.3166667
DEER,2007,2454303.5,125,2454303.5,645,0.8,37.74222222,-119.9316667
VISTA,2007,2454327.5,2255,2454327.5,2330,0.1,32.83805556,-116.6655556
DONNELL,2007,2454305.5,1715,2454305.5,1735,0.05,38.34361111,-119.9313889
CLARKFORK,2007,2454316.5,1403,2454316.5,1500,0.01,38.41694444,-119.7530556
BERNASCONI,2007,2454202.5,916,2454202.5,1816,50,37.15166667,-118.3477778
BEAR,2007,2454325.5,1045,2454325.5,1320,0.1,37.33916667,-118.9705556
PETERSON 8,2007,2454250.5,1800,2454251.5,1335,0.1,39.74222222,-120.0533333
LONG VALLEY,2007,2454256.5,539,2454256.5,1220,1.7,39.36027778,-120
WOODED_2,2007,2454303.5,1400,2454303.5,1415,0.1,32.85083333,-116.4336111
WOODED_3,2007,2454303.5,1400,2454303.5,1415,0.1,32.85083333,-116.4330556
WOODED_4,2007,2454303.5,1400,2454303.5,1415,0.1,32.85194444,-116.4330556
WOODED_5,2007,2454303.5,1400,2454303.5,1415,0.1,32.85166667,-116.4327778
WOODED_6,2007,2454303.5,1400,2454303.5,1415,0.1,32.85138889,-116.4327778
CAVE,2007,2454318.5,2230,2454318.5,2315,0.1,40.69666667,-121.4247222
EILER,2007,2454323.5,1930,2454323.5,2015,0.01,40.73222222,-121.5736111
DELTA,2007,2454329.5,1430,2454329.5,1530,8.5,40.95027778,-122.4333333
BALL,2007,2454291.5,1230,2454293.5,1100,0.25,41.77694444,-122.1461111
CHURCH,2007,2454291.5,600,2454291.5,1200,0.1,41.81694444,-122.995
BUTT RESERVOIR,2007,2454305.5,1229,2454305.5,1245,0.1,40.16777778,-121.1925
HWY,2007,2454331.5,153,2454331.5,955,0.33,37.82194444,-120.0397222
PRICE,2007,2454332.5,1530,2454332.5,1930,0.1,40.68583333,-123.2666667
BLUE LAKES,2007,2454313.5,1508,2454313.5,1730,0.1,38.71305556,-119.9319444
HIDDEN,2007,2454322.5,930,2454322.5,1445,0.1,38.73027778,-119.79
MAIN,2007,2454223.5,1301,2454223.5,2200,2,33.82583333,-117.5763889
SAGE,2007,2454287.5,1237,2454292.5,600,6460,37.13,-118.385
PINE CREST,2007,2454320.5,2051,2454320.5,2105,0.1,33.74722222,-116.7280556
UPPER,2007,2454324.5,1055,2454324.5,1530,0.1,33.81166667,-116.6358333
LODGE,2007,2454287.5,1301,2454287.5,1545,0.1,37.12083333,-118.43
BOUNDARY PEAK,2007,2454313.5,926,2454313.5,1310,0.1,37.83888889,-118.3808333
WARREN,2007,2454287.5,1330,2454287.5,2300,2,37.19416667,-118.3622222
SITE_25,2007,2454261.5,1301,2454261.5,1330,0.1,33.39055556,-117.2722222
MIDGE,2007,2454324.5,1423,2454324.5,1501,0.1,37.25916667,-119.1422222
BREWER,2007,2454319.5,1850,2454321.5,1131,0.2,37.16916667,-119.1197222
DUTCH,2007,2454318.5,1205,2454319.5,1803,0.5,37.23583333,-118.9930556
SITE_27,2007,2454261.5,1231,2454261.5,1300,0.1,33.39083333,-117.2716667
SITE_21,2007,2454261.5,1201,2454261.5,1230,0.1,33.39083333,-117.2727778
HIGHWAY,2007,2454263.5,1745,2454263.5,1747,0.1,33.59194444,-117.4688889
PICNIC,2007,2454249.5,930,2454249.5,1045,0.1,39.14555556,-120.7936111
TIN_MINE,2007,2454265.5,1200,2454265.5,1210,0.1,33.83666667,-117.6083333
SAN_JUAN_4,2007,2454316.5,1025,2454316.5,1033,0.1,33.60694444,-117.4327778
BERRY,2007,2454252.5,1706,2454253.5,1300,0.25,39.60027778,-120.4427778
ELWELL,2007,2454291.5,1400,2454291.5,2300,0.3,39.72055556,-120.6838889
DUNCAN,2007,2454292.5,1147,2454292.5,1345,0.1,39.17388889,-120.4375
COOT,2007,2454311.5,1336,2454311.5,1400,0.1,39.89777778,-120.4808333
SUGAR,2007,2454297.5,900,2454297.5,921,0.25,39.11694444,-120.7752778
SCOTT,2007,2454297.5,1335,2454298.5,1800,115,39.81277778,-120.0933333
STAMPEDE 1,2007,2454274.5,1828,2454274.5,2300,0.1,39.49861111,-120.0997222
BOCA,2007,2454274.5,2000,2454275.5,35,0.1,39.42361111,-120.0858333
STAMPEDE 2,2007,2454274.5,1855,2454274.5,2300,0.25,39.49361111,-120.0922222
LAST CHANCE,2007,2454282.5,530,2454282.5,800,0.25,39.01027778,-120.8447222
WEBBER,2007,2454287.5,1300,2454287.5,1426,1,39.41194444,-120.435
SILVER,2007,2454291.5,1600,2454293.5,1450,3,39.63527778,-120.2191667
RIDGE,2007,2454252.5,1222,2454252.5,2108,0.01,40.02972222,-120.7566667
PERAZZO,2007,2454291.5,2100,2454293.5,1000,0.1,39.46805556,-120.3519444
NERVINO,2007,2454297.5,1408,2454297.5,1558,1,39.80361111,-120.3775
TUNNEL,2007,2454316.5,2345,2454317.5,455,0.6,39.26083333,-120.6558333
RANDY,2007,2454252.5,1454,2454252.5,1530,0.01,40.02666667,-120.7483333
ISLAND,2007,2454338.5,1418,2454338.5,1503,0.1,40.76,-122.2594444
DEAN,2007,2454292.5,800,2454293.5,1100,0.1,41.7125,-123.76
